t,x,y,z,abs
0.78499848,1.093615055,0.1391990036,0.1391000003,1.111179131
0.78996702,1.108492017,0.1454409957,0.1530629992,1.12842187
0.79493533,1.125373006,0.1226340011,0.1550689936,1.142606622
0.79990364,1.153727055,0.1163080037,0.1187620014,1.165640631
0.80487195,1.181489944,0.1194579974,0.09440200031,1.191260022
0.80984033,1.213340998,0.1178589985,0.04605299979,1.219921309
0.81480864,1.242256045,0.1139110029,0.01203900017,1.247525846
0.81977697,1.275370002,0.107679002,-0.01004900038,1.279947027
0.82474527,1.322517037,0.1016630009,-0.02497600019,1.326653866
0.82971358,1.350234032,0.09331700206,0.0007880000048,1.353455069
0.83468212,1.382514954,0.08258800209,0.0002149999927,1.384979574
0.83965043,1.429093957,0.07663100213,0.04036200047,1.431716082
0.84461874,1.454064012,0.07294400036,0.0565899983,1.456991903
0.84958704,1.471740961,0.05477499962,0.06564900279,1.474222354
0.85455542,1.522920966,0.05558799952,0.07713499665,1.525886006
0.85952375,1.521124959,0.04672700167,0.05508999899,1.522839276
0.86449206,1.554877996,0.04744600132,0.03302099928,1.55595215
0.86946037,1.583426952,0.03385899961,0.02049399912,1.58392151
0.87442892,1.599446058,0.03236600012,0.0007239999832,1.599773664
0.87939723,1.615003943,0.02156800032,0.00005400000009,1.615147956
0.88436553,1.641870975,0.01813600026,-0.01745600067,1.642063923
0.88933384,1.663442969,0.005262999795,-0.01108300034,1.663488216
0.89430223,1.689247012,-0.002677999903,0.00000799999998,1.689249135
0.89927057,1.724221945,-0.0033460001,-0.00091599999,1.724225435
0.90423887,1.742041945,-0.008848000318,-0.01624700055,1.742140176
0.90920718,1.752490044,-0.03115200065,-0.01962099969,1.752876717
0.91417549,1.786641002,-0.02469700016,-0.03977800161,1.787254403
0.91914403,1.801910996,-0.03013600037,-0.05579200014,1.803026391
0.92411234,1.809798002,-0.02583100088,-0.09338500351,1.812389806
0.92908073,1.810330033,-0.02856699936,-0.1046689972,1.813578369
0.93404904,1.824810982,-0.03350599855,-0.09447199851,1.827561963
0.93901734,1.819874048,-0.03342900053,-0.101079002,1.822985467
0.94398565,1.833629966,-0.04271600023,-0.09339500219,1.83650378
0.94895418,1.837324023,-0.05418600142,-0.05466200039,1.838935459
0.95392249,1.847643018,-0.05594199896,-0.04235300049,1.848974852
0.95889079,1.852632046,-0.05048200116,-0.02533400059,1.853492849
0.9638591,1.849971056,-0.06410100311,-0.02035699971,1.851193197
0.9688274,1.85878098,-0.06564799696,-0.01306299958,1.859985762
0.9737958,1.869578958,-0.07188399881,-0.02737900056,1.871160709
0.97876411,1.858479977,-0.06605900079,-0.04893000051,1.860297224
0.98373241,1.851907969,-0.0625429973,-0.07531200349,1.854493637
0.98870072,1.852241039,-0.06601200253,-0.08737500012,1.855475368
0.99366926,1.85946095,-0.07167299837,-0.1066719964,1.863896713
0.99863757,1.847277045,-0.06997600198,-0.1092519984,1.851827509
1.00360588,1.839571953,-0.0728700012,-0.1070939973,1.844126929
1.00857419,1.833946943,-0.07078500092,-0.1145649999,1.838884729
1.01354257,1.818349004,-0.06140400097,-0.1005500033,1.822161863
1.01851088,1.809571981,-0.05913500115,-0.09855800122,1.813218515
1.02347919,1.802664995,-0.06874799728,-0.09425000101,1.806435837
1.02844749,1.788172007,-0.07828900218,-0.09479100257,1.792393268
1.03341603,1.768399954,-0.06638599932,-0.04511899874,1.77022067
1.03838433,1.764541984,-0.06421300024,-0.0649939999,1.766905753
1.04335264,1.743276,-0.06931299716,-0.0873510018,1.746838774
1.04832102,1.743057966,-0.05756799877,-0.1480879933,1.75028432
1.05328926,1.747269034,-0.05520199984,-0.1849360019,1.757895806
1.05825765,1.734560013,-0.04542599991,-0.2098380029,1.747796884
1.06322596,1.712342024,-0.04966799915,-0.2060060054,1.725404472
1.0681945,1.706910014,-0.03688799962,-0.1566819996,1.714482945
1.07316258,1.689561963,-0.05030399933,-0.1049520001,1.693565777
1.07813109,1.660225034,-0.04694699869,-0.05322000012,1.661741121
1.0830994,1.640367031,-0.04368700087,-0.006279999856,1.640960691
1.08806771,1.610651016,-0.05258300155,0.01429400034,1.61157252
1.093036,1.578112006,-0.04732500017,0.03242700174,1.579154416
1.09800439,1.564141035,-0.03512400016,0.007395999972,1.564552835
1.1029727,1.523213983,-0.02539700083,-0.02249900065,1.523591825
1.107941,1.514997959,-0.02527200058,-0.06446900219,1.51657962
1.11290954,1.503793955,-0.02990199998,-0.1112999991,1.508203593
1.11787782,1.489609957,-0.02722400054,-0.1366550028,1.496112816
1.12284612,1.460661054,-0.01244200021,-0.1429030001,1.467687564
1.12781443,1.455302,-0.02391400002,-0.1396089941,1.46217867
1.13278282,1.433125973,-0.009077000432,-0.126733005,1.438747268
1.13775106,1.420344949,-0.0231030006,-0.1018939987,1.424182541
1.14271944,1.400323033,-0.02046700008,-0.09380400181,1.403610589
