t,x,y,K
0.8825333,-0.02974059,0.05936305,0.0003755941
0.8867,-0.0289864,0.05932793,0.0006572176
0.8908556,-0.02843491,0.0593641,0.0005124444
0.8950222,-0.02783373,0.05935253,0.0003911855
0.8991889,-0.02742623,0.05936567,0.001331623
0.9033444,-0.0259752,0.05936193,0.001549357
0.9075111,-0.02542158,0.05938559,0.0006015678
0.9116778,-0.02472479,0.05932878,0.0005294395
0.9158333,-0.02425022,0.05935,0.0001779964
0.92,-0.02404569,0.05935206,0.00008965419
0.9241667,-0.02376758,0.05933425,0.0002282909
0.9283222,-0.02327626,0.05933917,0.0002465815
0.9324889,-0.02296782,0.05933637,0.0003936416
0.9366556,-0.02226442,0.05933987,0.0007466867
0.9408111,-0.02157634,0.05936264,0.0007455651
0.9449778,-0.02087374,0.05934359,0.0004109078
0.9491444,-0.02054257,0.05936954,0.0003896302
0.9533,-0.01986876,0.05937004,0.0007000282
0.9574667,-0.01919506,0.05937906,0.000789035
0.9616333,-0.0184363,0.05935345,0.0008154135
0.9657889,-0.017741,0.05934975,0.001245094
0.9699556,-0.01663918,0.0593423,0.0008803542
0.9741222,-0.01622794,0.05936899,0.0009983165
0.9782778,-0.01503005,0.05932468,0.0003258983
0.9824444,-0.01530852,0.05936243,0.0001042228
0.9866111,-0.01451198,0.05937646,0.0009742295
0.9907667,-0.01371882,0.05936359,0.0009564035
0.9949333,-0.01293839,0.0593079,0.0002772447
0.9991,-0.01286972,0.05935304,0.0003736693
1.003256,-0.01195671,0.05938269,0.0008610207
1.007422,-0.01137526,0.05936193,0.000272546
1.011589,-0.01111477,0.0593862,0.0003109146
1.015744,-0.0104772,0.05936306,0.0007889566
1.019911,-0.009685269,0.05933091,0.0005201278
1.024067,-0.009315753,0.05934774,0.0004684305
1.028233,-0.00858301,0.05934216,0.0006218592
1.0324,-0.008044124,0.05936679,0.0006829368
1.036567,-0.007250247,0.05934008,0.0008188447
1.040722,-0.006587107,0.05940103,0.0006467498
1.044889,-0.005956004,0.05939101,0.000565724
1.049056,-0.005374099,0.05939754,0.0007631465
1.053211,-0.004549094,0.05937711,0.0005615628
1.057378,-0.004167183,0.0593912,0.0005069088
1.061544,-0.003400982,0.05936075,0.001207836
1.0657,-0.002397141,0.0593835,0.0009863101
1.069867,-0.001801705,0.05938876,0.0002994912
1.074022,-0.001515904,0.05940073,0.0002579838
1.078189,-0.0009836554,0.05938787,0.00054083
1.082356,-0.0003298849,0.05940415,0.000606823
1.086511,0.0002708572,0.05940482,0.0007783107
1.090678,0.001090503,0.05944188,0.001068201
1.094844,0.001937669,0.05941121,0.0007495574
1.099,0.002484883,0.05944863,0.000740122
1.103167,0.003323106,0.05943187,0.0005529162
1.107333,0.003684063,0.05944125,0.0003291916
1.111489,0.004246666,0.05940096,0.0004910006
1.115656,0.00481237,0.05946518,0.0006480153
1.119822,0.005544901,0.05940543,0.0008553903
1.123978,0.006300658,0.05940298,0.0006323565
1.128144,0.006825584,0.05941857,0.0005875824
1.132311,0.007536684,0.05942514,0.0006351908
1.136467,0.00810919,0.05942425,0.0008304833
1.140633,0.009004166,0.05945266,0.0004978025
1.1448,0.009247055,0.0594219,0.00009247637
1.148956,0.00949349,0.05947374,0.0002332827
1.153122,0.01002456,0.05944688,0.0003703269
1.157289,0.01047425,0.05943784,0.0004815076
1.161444,0.01114209,0.05943486,0.0006030018
1.165611,0.0117244,0.05947399,0.0003112108
1.169778,0.01204093,0.05947369,0.0003624358
1.173933,0.01269395,0.05946282,0.0008349232
1.1781,0.01351213,0.0594369,0.0006328541
1.182267,0.01397689,0.05947164,0.0002999966
1.186422,0.01439354,0.05947311,0.0004138402
1.190589,0.01501296,0.05946453,0.0004735375
1.194756,0.01550321,0.05945685,0.000465438
1.198911,0.01611175,0.05946236,0.000451279
1.203078,0.01658505,0.05947166,0.0004869801
1.207244,0.01723688,0.05948804,0.0004769251
1.2114,0.01769732,0.05947164,0.0003606016
1.215567,0.018204,0.05949669,0.0003941782
1.219733,0.01870985,0.05947013,0.000764306
1.223889,0.01961201,0.05950697,0.0007536972
1.228056,0.02010791,0.05944717,0.0002654701
1.232222,0.02044295,0.05950295,0.0003502322
1.236378,0.02105837,0.05951869,0.0006180357
1.240544,0.021709,0.05951995,0.0006390364
1.244711,0.02234756,0.05951072,0.0006086856
1.248867,0.02296545,0.05950386,0.000296332
1.253033,0.0232243,0.05950876,0.0003456103
1.2572,0.0239135,0.05949443,0.0006056503
1.261356,0.02447759,0.05949115,0.0007341934
1.265522,0.02529228,0.05955339,0.0007473956
1.269689,0.02587182,0.05949861,0.000444625
1.273844,0.02636501,0.05950244,0.0001743535
1.278011,0.02654428,0.0595066,0.00003420018
1.282178,0.02666249,0.05952382,0.0002243382
1.286333,0.02730712,0.05950366,0.0007216498
1.2905,0.02803056,0.05950604,0.0006343926
1.294667,0.02859162,0.05949587,0.0003225899
1.298822,0.02894524,0.05949353,0.0002054294
1.302989,0.02932152,0.05948482,0.00002949948
1.307156,0.02922009,0.05952798,0.0002113015
1.311311,0.03005997,0.05953783,0.001058066
1.315478,0.03087661,0.05950482,0.0001788641
1.319644,0.03074112,0.0595026,0.000002844299
1.3238,0.03095997,0.05952552,0.0001747328
1.327967,0.0314143,0.059512,0.0001431117
1.332133,0.03156931,0.05949496,0.00006242759
1.336289,0.03181669,0.05951581,0.0002432436
1.340456,0.03236294,0.05952851,0.0004445892
1.344611,0.03289059,0.05951313,0.0002140625
1.348778,0.03310772,0.05955226,0.0001524789
1.352944,0.03352029,0.05952103,0.0002078753
1.3571,0.03384204,0.05955128,0.0001815024
1.361267,0.03420644,0.05952248,0.0001955929
1.365433,0.03455529,0.05955255,0.0002237549
1.369589,0.03496829,0.05952612,0.0001442808
1.373756,0.03516666,0.05953035,0.0001437085
1.377922,0.03557963,0.05953184,0.0001109576
1.382078,0.03570302,0.05954183,0.00007185582
1.386244,0.03601136,0.05953064,0.0001737845
1.390411,0.03637515,0.05952615,0.0001427358
1.394567,0.0366198,0.05953832,0.00007708712
1.398733,0.03682222,0.0595355,0.0001369686
1.4029,0.03721633,0.05951858,0.0001555773
1.407056,0.03745653,0.05957035,0.0001525678
1.411222,0.03784454,0.0595519,0.000102722
1.415389,0.03797341,0.05956731,0.0001013307
1.419544,0.03835717,0.05954386,0.0001143731
1.423711,0.03851779,0.05954906,0.0001104838
1.427878,0.03889318,0.05955069,0.0001192016
1.432033,0.03907338,0.05957206,0.00009168858
1.4362,0.03938004,0.05957913,0.00004114232
1.440367,0.03940047,0.05957681,0.000057014
1.444522,0.03976449,0.05956957,0.0001356609
1.448689,0.03999343,0.05955963,0.00007830451
1.452856,0.04021547,0.05958623,0.0001313152
1.457011,0.04057688,0.05957437,0.0001035415
1.461178,0.04073329,0.059565,0.00002414007
1.465344,0.04082728,0.05956504,0.00001291264
1.4695,0.0409161,0.0595738,0.00003342503
1.473667,0.04112163,0.0595727,0.000097595
1.477833,0.04141988,0.0595804,0.0001203655
1.481989,0.0416804,0.05957476,0.0000927344
1.486156,0.04191016,0.05956743,0.0001111791
1.490322,0.04221645,0.05961745,0.00008053038
1.494478,0.04236696,0.05958275,0.00007380534
1.498644,0.04265263,0.059652,0.00003615655
1.502811,0.04267052,0.0596262,0.0000008579943
1.506967,0.04269981,0.05965193,0.00001550381
1.511133,0.04287079,0.0596157,0.00001947458
1.5153,0.04292364,0.05962847,0.00008070666
1.519456,0.04332818,0.05962783,0.00009476129
1.523622,0.04341943,0.05962632,0.000007381025
1.527789,0.04346538,0.05960855,0.00000120695
1.531944,0.04336433,0.05963606,0.0000005856099
1.536111,0.04342667,0.05960401,0.000003014304
1.540278,0.04345021,0.05961454,0.000004475106
1.544433,0.04353241,0.05958332,0.000001006016
1.5486,0.04350041,0.05960508,0.0000009193838
1.552767,0.04357981,0.05959533,0.0000007555025
1.556922,0.04354136,0.05958824,0.0000003364218
1.561089,0.04357832,0.05956582,0.0000004938297
1.565256,0.04350569,0.05959173,0.000004913016
1.569411,0.04346889,0.05959354,0.0000005954697
1.573578,0.04349303,0.05955452,0.00000166462
1.577744,0.04351975,0.0595518,0.00000005233343
1.5819,0.04348371,0.05956152,0.0000001669693
1.586067,0.04353746,0.05956274,0.0000008765468
1.590233,0.04352534,0.0595849,0.0000006343425
