t,x,y,K
1.344619,0.1234571,0.01102659,0.01724284
1.348782,0.1201172,0.01077855,0.01609173
1.352944,0.1169187,0.01046318,0.01709893
1.357107,0.1133666,0.01033943,0.01757517
1.36127,0.1100745,0.01002052,0.01684137
1.365433,0.1066678,0.009891624,0.01742697
1.369596,0.1032558,0.009637457,0.01775652
1.373759,0.0997894,0.00943104,0.01721211
1.377922,0.09648141,0.009220061,0.01766226
1.382085,0.09292047,0.009132102,0.01813165
1.386248,0.08951708,0.009058738,0.01790693
1.390411,0.08601022,0.008713996,0.0183543
1.394574,0.08252334,0.008599,0.01798746
1.398736,0.0790751,0.00849962,0.01809883
1.402899,0.07556423,0.008495827,0.01882762
1.407062,0.07197734,0.008388532,0.01870897
1.411225,0.06849668,0.008145367,0.01847143
1.415388,0.06495136,0.008118677,0.01812709
1.419551,0.06153344,0.007975456,0.01810293
1.423714,0.05799524,0.007866978,0.01907298
1.427877,0.05438871,0.007977299,0.01861422
1.43204,0.05093723,0.007929336,0.01900414
1.436203,0.04725769,0.007869982,0.01962024
1.440366,0.04369391,0.007714373,0.01866614
1.444528,0.04019318,0.00764391,0.01859298
1.448691,0.03664149,0.007553445,0.0187481
1.452854,0.03310982,0.007583892,0.01855325
1.457017,0.02959486,0.007588601,0.01866808
1.46118,0.02604148,0.007538058,0.01894466
1.465343,0.0224746,0.007663521,0.01863326
1.469506,0.01898058,0.007656583,0.01850181
1.473669,0.01543766,0.007656656,0.01885714
1.477832,0.01187727,0.007768722,0.0184349
1.481995,0.008414877,0.007797824,0.01854606
1.486157,0.004832218,0.007833208,0.01937166
1.49032,0.001214718,0.007863504,0.01965269
1.494483,-0.002419448,0.007943235,0.01866915
1.498646,-0.005852893,0.007987052,0.01820498
1.502809,-0.009399079,0.008037191,0.01935437
1.506972,-0.01304847,0.008141765,0.01885778
1.511135,-0.01650229,0.008162198,0.01828487
1.515298,-0.02004349,0.008229124,0.01896022
1.519461,-0.02362355,0.008344241,0.01870838
1.523624,-0.02711847,0.008356078,0.01840924
1.527787,-0.03064243,0.008421492,0.01863899
1.531949,-0.03418,0.00849908,0.01792326
1.536112,-0.03756786,0.008514154,0.01821361
1.540275,-0.04116077,0.008625259,0.01894004
1.544438,-0.04468605,0.008664823,0.01803931
1.548601,-0.04810817,0.008744897,0.01782064
1.552764,-0.05158414,0.008999318,0.01818168
1.556927,-0.05506655,0.00923754,0.01797057
1.56109,-0.05850877,0.009381641,0.01796317
1.565253,-0.06199239,0.009568783,0.01728445
1.569416,-0.06530454,0.009660601,0.01752741
1.573579,-0.06882762,0.01000491,0.01802444
1.577741,-0.07223117,0.0101732,0.01764871
1.581904,-0.07568781,0.01042097,0.0164299
1.586067,-0.07884951,0.01058644,0.01600714
1.59023,-0.08221485,0.01091031,0.01711153
1.594393,-0.08559275,0.01115768,0.01587901
1.598556,-0.08871658,0.01138605,0.01627272
1.602719,-0.09216553,0.01175014,0.01721175
1.606882,-0.09547329,0.01202848,0.01576756
1.611045,-0.09864791,0.01217365,0.01561896
1.615208,-0.1019221,0.01249219,0.0158542
1.61937,-0.1051345,0.01277077,0.01520645
1.623533,-0.1082749,0.01307652,0.01476194
1.627696,-0.1113945,0.01333781,0.01567885
1.631859,-0.1147265,0.01365892,0.01564403
1.636022,-0.1178393,0.01391664,0.01463266
1.640185,-0.120943,0.01437935,0.0146715
1.644348,-0.1240636,0.01464124,0.01375796
1.648511,-0.1269869,0.01492026,0.01381332
1.652674,-0.1301101,0.01528144,0.01380647
1.656837,-0.133036,0.01552104,0.01338149
1.661,-0.1360538,0.01597926,0.0137025
