t,x,y,K
0.7451667,0.0262096,0.00884244,0.0001776673
0.7493222,0.02659054,0.00890522,0.0001884249
0.7534889,0.02691914,0.00886296,0.0002016306
0.7576556,0.02732533,0.008931593,0.0001917277
0.7618111,0.02763445,0.008894986,0.0001821292
0.7659778,0.02802306,0.008946036,0.000177372
0.7701444,0.02832407,0.008893633,0.0001774867
0.7743,0.02871189,0.008957598,0.0001823261
0.7784667,0.02902229,0.008900532,0.0001758866
0.7826333,0.02939858,0.008950014,0.0001797262
0.7867889,0.02971533,0.008918172,0.0001916571
0.7909556,0.03011394,0.008977626,0.0001928292
0.7951222,0.03043434,0.008925157,0.0001626344
0.7992778,0.03077341,0.008981016,0.0001674707
0.8034444,0.03110334,0.008941463,0.0001752031
0.8076111,0.03145875,0.008988829,0.0001795875
0.8117667,0.03179608,0.008960037,0.0001865753
0.8159333,0.03216498,0.009001718,0.0001837922
0.8201,0.032497,0.008998896,0.0001715997
0.8242556,0.03284226,0.00901489,0.0001655737
0.8284222,0.03315855,0.009070415,0.0001082763
0.8325889,0.03338087,0.009029313,0.0001080581
0.8367444,0.03369568,0.009049344,0.00012919
0.8409111,0.03396862,0.009034404,0.0001388154
0.8450778,0.03430572,0.00905707,0.0001512251
0.8492333,0.03460185,0.009092738,0.00009309895
0.8534,0.03480438,0.009039947,0.000100811
0.8575667,0.03512138,0.009072925,0.000124265
0.8617222,0.03538079,0.009047135,0.0001372087
0.8658889,0.0357271,0.009068671,0.0001218095
0.8700556,0.03595131,0.009080423,0.00008546617
0.8742111,0.0362051,0.009061298,0.0001019145
0.8783778,0.03647329,0.009072707,0.00009575333
0.8825444,0.03670921,0.009112443,0.00007020987
0.8867,0.03690657,0.009068321,0.00008535741
0.8908667,0.03718635,0.009088038,0.0001027205
0.8950222,0.0374287,0.009113804,0.0000753096
0.8991889,0.03763511,0.009088829,0.0000785021
0.9033556,0.03788712,0.00909549,0.00008277596
0.9075111,0.03810418,0.009125136,0.00006528433
0.9116778,0.03830485,0.009104275,0.0000815564
0.9158444,0.03857153,0.009109014,0.0000779565
0.9200111,0.0387612,0.009132033,0.0000526957
0.9241667,0.03894409,0.009154974,0.00003684535
0.9283333,0.03907466,0.009115668,0.00005299156
0.9325,0.0393193,0.00911885,0.00006500142
0.9366556,0.03949068,0.009143083,0.00004237712
0.9408222,0.03965363,0.0091581,0.00003232394
0.9449778,0.03978393,0.00912216,0.00004773126
0.9491444,0.04000973,0.009129246,0.00005857399
0.9533111,0.04017964,0.009143777,0.00003361506
0.9574667,0.04030809,0.009158745,0.00002662101
0.9616333,0.04044591,0.009126781,0.00004828163
0.9658,0.04066756,0.009143371,0.00005488491
0.9699556,0.04082837,0.009149044,0.00003240939
0.9741222,0.04096126,0.009163576,0.00001461268
0.9782889,0.04102442,0.009176325,0.00001166619
0.9824444,0.04113778,0.009169635,0.00001374342
0.9866111,0.04121113,0.009132871,0.00002093501
0.9907778,0.04137272,0.009139008,0.00003646499
0.9949333,0.04152289,0.009150806,0.00002107817
0.9991,0.04160969,0.009153502,0.00001092269
1.003267,0.04169402,0.009150007,0.0000084353
1.007422,0.04175959,0.009162789,0.000006976593
1.011589,0.04182891,0.009171485,0.000003739997
1.015756,0.04185827,0.009179822,0.0000003767935
1.019911,0.04186056,0.0091691,0.00000003156669
1.024078,0.04185192,0.009173181,0.00000008055945
1.028244,0.04186587,0.009182803,0.00000005858583
1.0324,0.04186205,0.009165834,0.00000001148273
1.036567,0.04186039,0.009181993,0.000001057351
1.040733,0.04180892,0.009169321,0.0000009816112
1.044889,0.0418148,0.009158616,0.000000247748
1.049056,0.04178437,0.009161591,0.0000002918297
1.053222,0.04178689,0.009160434,0.0000003504725
1.057378,0.04175393,0.009158371,0.000001401283
1.061544,0.04172642,0.009150919,0.000001057382
1.065711,0.04170226,0.009145526,0.000000462239
1.069867,0.04169328,0.009139172,0.00000043177
1.074033,0.04166847,0.009141889,0.0000002559956
1.0782,0.04167713,0.009118543,0.0000002765899
1.082356,0.0416474,0.009124695,0.000001325336
1.086522,0.04161762,0.009120189,0.0000007456139
1.090689,0.04160306,0.009118928,0.0000002695042
