t,x,y,z,abs
14.7790195,0.4200859964,0.02915499918,-0.04427399859,0.4234175779
14.78398741,0.4207830131,0.02096400037,-0.04391499981,0.4235874888
14.78895511,0.4334380031,0.02950900048,-0.03398099914,0.4357682778
14.79392288,0.4316770136,0.02370299958,-0.03841599822,0.4340307192
14.79889057,0.432099998,0.01552399993,-0.03808800131,0.4340531058
14.80385826,0.4324739873,0.02648100071,-0.04494899884,0.435609235
14.80882618,0.4399180114,0.0350850001,-0.04224599898,0.4433323115
14.81379386,0.4496929944,0.02210400067,-0.04194600135,0.452185629
14.81876155,0.4331009984,0.02353899926,-0.04882900044,0.436480046
14.82372924,0.4355559945,0.02731199935,-0.03657399863,0.4379413511
14.82869701,0.4283410013,0.03118300065,-0.04348000139,0.431669901
14.83366471,0.4497269988,0.03021599911,-0.04082899913,0.4525863312
14.83863264,0.4471229911,0.01734399982,-0.04296800122,0.4495175554
14.8436001,0.4420790076,0.03074200079,-0.04511599988,0.4454372829
14.84856802,0.4583570063,0.03221800178,-0.04010700062,0.4612349904
14.85353569,0.4578779936,0.0312939994,-0.03509899974,0.4602863361
14.85850346,0.4428960085,0.03037800081,-0.03489600122,0.4453059939
14.86347115,0.4517959952,0.03668199852,-0.046670001,0.4556789213
14.86843884,0.4749290049,0.03097699955,-0.03931000084,0.477558803
14.87340676,0.4572789967,0.04929000139,-0.0343520008,0.4612088952
14.87837447,0.4706349969,0.04128199816,-0.0437729992,0.4744655721
14.88334216,0.4623509943,0.03577800095,-0.05559600145,0.4670539826
14.88830985,0.4707149863,0.03251000121,-0.04828700051,0.4743006778
14.89327763,0.4670079947,0.03169599921,-0.05295899883,0.4710687413
14.89824532,0.4679819942,0.02376599982,-0.02651800029,0.4693348207
14.90321301,0.4664640129,0.04458799958,-0.05036799982,0.471289402
14.90818092,0.467287004,0.03185300156,-0.03591899946,0.4697466683
14.91314862,0.4608860016,0.03586700186,-0.04062800109,0.4640613998
14.91811632,0.4662950039,0.03281199932,-0.05493300036,0.4706647347
14.92308408,0.4644699991,0.04884000123,-0.04051600024,0.4687848889
14.92805178,0.4720610082,0.04098000005,-0.04287900031,0.4757725975
14.93301971,0.479591012,0.04025200009,-0.03806800023,0.482780421
14.93798741,0.4774450064,0.03957600147,-0.04523900151,0.4812136337
14.9429551,0.4727039933,0.04846699908,-0.03807299957,0.4767050121
14.9479228,0.4703089893,0.03338100016,-0.04288500175,0.4734384437
14.95289056,0.4678159952,0.03754800186,-0.05488799885,0.4725191533
14.95785825,0.4628300071,0.03692600131,-0.03817600012,0.4658675262
14.96282595,0.4673649967,0.02673899941,-0.04541299865,0.4703268594
14.96779387,0.4621739984,0.03575399891,-0.04787899926,0.4660209778
14.97276156,0.4688949883,0.03997600079,-0.0503519997,0.4732820666
14.97772925,0.4611069858,0.05853600055,-0.05045200139,0.4675377206
14.98269696,0.4627900124,0.03880999982,-0.04098799825,0.4662197203
14.98766472,0.4572969973,0.02872299962,-0.03391600028,0.4594516836
14.99263242,0.468396008,0.04500599951,-0.03883599862,0.4721531479
14.99760033,0.4697630107,0.03496399894,-0.03659300134,0.4724815501
15.00256802,0.4615109861,0.02732400037,-0.04153800011,0.4641814265
15.00753572,0.4627850056,0.05561099946,-0.03930699825,0.46776873
15.01250348,0.4591189921,0.04326799884,-0.04188000038,0.4630510804
15.01747118,0.4553050101,0.03806300089,-0.04687000066,0.4592910202
15.02243887,0.4514400065,0.03526100144,-0.0398950018,0.4545690584
15.02740658,0.4594910145,0.04684999958,-0.04968500137,0.4645379578
15.0323745,0.4530259967,0.04403899983,-0.04752499983,0.4576358954
15.03734219,0.4560819864,0.04612300172,-0.05015800148,0.4611441583
15.04230995,0.4566409886,0.04097300023,-0.04801600054,0.4609829883
15.04727757,0.4450879991,0.05262000114,-0.03631500155,0.4496565031
15.05224534,0.4334520102,0.05711700022,-0.05814100057,0.4410480391
15.05721304,0.4384619892,0.04249100015,-0.04885600135,0.4432170009
15.06218096,0.4410209954,0.04946300015,-0.04676099867,0.4462428686
15.06714865,0.4266839921,0.05642699823,-0.04946999997,0.4332326352
15.07211635,0.4410090148,0.04903399944,-0.05218800157,0.4467850398
15.0770841,0.4313519895,0.03207699955,-0.03815000132,0.4342221728
15.0820518,0.4406319857,0.041503001,-0.0480809994,0.445186285
15.08701949,0.4283269942,0.04613599926,-0.05083199963,0.4337930803
15.0919874,0.415933013,0.04837900028,-0.05119999871,0.4218557085
