t,x,y,z,abs
1.33149103,6.393118858,0.1579930037,2.218322039,6.768890839
1.33645911,6.410849094,0.1709659994,2.156306982,6.765934916
1.34142741,6.434636116,0.1745290011,2.117477894,6.77633492
1.34639564,6.450139046,0.1807300001,2.065924883,6.775323067
1.35136395,6.488424778,0.1824969947,2.025517941,6.799682653
1.35633224,6.506552219,0.2084079981,2.003556013,6.811232809
1.36130032,6.533209801,0.189071998,1.976042032,6.828127169
1.36626863,6.539744854,0.2033769935,1.928658962,6.821242581
1.37123693,6.564416885,0.2153349966,1.887676954,6.833832196
1.37620516,6.583300114,0.2127519995,1.836325049,6.837923185
1.38117347,6.584418774,0.2291419953,1.815281034,6.833909706
1.38614179,6.620377064,0.2260539979,1.73587203,6.847900743
1.39110986,6.631431103,0.2395440042,1.672410011,6.843260557
1.39607817,6.662911892,0.2430189997,1.562466025,6.847974386
1.40104648,6.683721066,0.2510659993,1.465911031,6.847193335
1.40601471,6.689099789,0.2517879903,1.346845031,6.8279898
1.41098302,6.700553894,0.2453320026,1.279441953,6.826022413
1.41595111,6.722865105,0.2532779872,1.213402987,6.836184006
1.42091942,6.724948883,0.2684400082,1.199028969,6.836275886
1.42588765,6.747486115,0.2690179944,1.18839395,6.85661868
1.43085594,6.747456074,0.2646600008,1.191136956,6.856895481
1.43582425,6.763183117,0.2695840001,1.183318019,6.871212625
1.44079233,6.761146069,0.2741039991,1.145764947,6.863017301
1.44576065,6.772497177,0.2710750103,1.073709965,6.862437815
1.45072896,6.78761816,0.2726500034,1.012599945,6.868148001
1.45569719,6.796947956,0.281073004,0.9480720162,6.868503774
1.4606655,6.793354988,0.2773410082,0.9017279744,6.858549655
1.4656338,6.807916164,0.2757090032,0.8926569819,6.871722815
1.47060188,6.804773808,0.2810010016,0.8730329871,6.866301387
1.47557019,6.800621986,0.2716360092,0.8499649763,6.858912886
1.48053843,6.817018986,0.2763409913,0.8066989779,6.870143771
1.48550676,6.815611839,0.278504014,0.7551659942,6.862973474
1.49047484,6.825115204,0.2708719969,0.7121059895,6.867507854
1.49544314,6.826386929,0.2822070122,0.6464059949,6.862728321
1.50041144,6.83382082,0.2552050054,0.6275349855,6.867316561
1.50537967,6.739352226,0.2568590045,0.5268239975,6.764790352
1.51034798,6.665047169,0.2560409904,0.4390099943,6.6843953
1.51531631,6.563374996,0.2575680017,0.3666619956,6.578652874
1.52028439,6.481873035,0.2684589922,0.2661789954,6.492888382
1.5252527,6.408477783,0.2386620045,0.1924200058,6.415806458
1.53022099,6.331178188,0.2566249967,0.09254799783,6.337052846
1.53518922,6.240567207,0.2363069952,0.004912999924,6.245041569
1.54015754,6.16506815,0.2423540056,-0.07324899733,6.170264676
1.54512585,6.097342968,0.2292190045,-0.1325889975,6.103090403
1.55009393,6.013640881,0.2328850031,-0.1634439975,6.020367597
1.55506214,5.942473888,0.2078859955,-0.2187390029,5.950131028
1.56003053,5.855231762,0.223435998,-0.2601490021,5.865265564
1.56499876,5.794659138,0.2055719942,-0.3167270124,5.806948456
1.56996682,5.710677147,0.194867,-0.3404969871,5.724137037
1.57493513,5.636664867,0.2057079971,-0.3699179888,5.652534469
1.57990343,5.555822849,0.1808159947,-0.3906919956,5.572477204
1.58487166,5.48468399,0.1750759929,-0.3886590004,5.501224036
1.58983997,5.413719177,0.1835599989,-0.4093169868,5.432273005
1.59480828,5.400064945,0.1746290028,-0.3972220123,5.417470076
1.59977636,5.373155117,0.1705390066,-0.4122540057,5.391644724
1.60474467,5.356960773,0.163951993,-0.4112919867,5.375227445
1.60971298,5.339495182,0.1479180008,-0.4134730101,5.357522605
1.6146812,5.318410873,0.1415030062,-0.4211469889,5.336935647
1.61964951,5.303267002,0.137597993,-0.410364002,5.320899615
1.62461781,5.274913788,0.119461,-0.3787100017,5.289840042
1.62958591,5.247662067,0.1181700006,-0.3501470089,5.260658158
1.63455421,5.223982811,0.1002100036,-0.3222129941,5.234869594
1.63952245,5.199032784,0.103926003,-0.2829500139,5.207763744
1.64449075,5.170464039,0.0813710019,-0.2323160022,5.176320154
1.64945883,5.126303196,0.08061999828,-0.131972,5.128635359
1.65442738,5.102390766,0.06320100278,-0.05138399825,5.103040879
1.65939546,5.070000172,0.05789399892,0.02144099958,5.070376039
1.66436369,5.031517029,0.04794099927,0.06018999964,5.032105403
1.66933198,5.001331806,0.04056699947,0.09841900319,5.002464574
1.67430029,4.965079784,0.02384800091,0.1433349997,4.967205544
1.67926836,4.927538872,0.01212800015,0.1877740026,4.931130245
1.68423666,4.886301041,0.01024500001,0.2221760005,4.89136024
1.68920497,4.836631775,0.01084399968,0.2801069915,4.84474813
1.69417321,4.804787159,-0.007522,0.3376069963,4.816639358
1.6991415,4.754866123,-0.006597999949,0.3516109884,4.767853361
1.7041098,4.701317787,-0.01990400068,0.3676809967,4.715715685
1.70907788,4.656048775,-0.01860000007,0.3953889906,4.672843739
1.71404609,4.602294922,-0.02653899975,0.434762001,4.62286068
1.71901448,4.556892872,-0.0534100011,0.5098040104,4.585632498
1.72398271,4.502944946,-0.05605899915,0.6300489902,4.547154883
1.72895077,4.43819809,-0.05368800089,0.7285569906,4.497919516
1.7339193,4.393689156,-0.05603900179,0.8531839848,4.476110776
1.73888738,4.326353073,-0.08445200324,0.9273710251,4.42543558
1.74385561,4.269768238,-0.08152200282,1.011021972,4.388591126
1.74882391,4.209527016,-0.1023389995,1.05865705,4.341813644
1.75379222,4.128876209,-0.1133019999,1.149315953,4.287351543
1.75876028,4.07098484,-0.1217100024,1.235172987,4.255982049
1.76372859,4.00467205,-0.1204390004,1.335371971,4.223164937
1.7686969,3.934724092,-0.1263969988,1.416417003,4.183810107
1.77366511,3.875543118,-0.1301729977,1.459185004,4.14318722
1.77863342,3.791326046,-0.1411190033,1.480525017,4.072594024
1.78360175,3.727302074,-0.1448689997,1.516260028,4.02651366
1.78856983,3.635752916,-0.1555649936,1.513833046,3.941394452
1.79353814,3.57404995,-0.1565680057,1.576174974,3.909306094
1.79850644,3.494421959,-0.1765639931,1.648296952,3.867692143
1.80347468,3.413570881,-0.1795179993,1.74218297,3.836651453
